latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
24.43602,-106.58398,300.88,0.62,0.71,2025-05-05,0754,N,nominal,2.0NRT,289.15,1.22,N
46.73233,-92.07812,303.01,0.52,0.41,2025-05-05,0748,N,nominal,2.0NRT,280.01,1.28,N
24.4356,-106.57798,310.32,0.62,0.71,2025-05-05,0754,N,nominal,2.0NRT,289.1,1.22,N
46.73098,-92.0778,307.61,0.52,0.41,2025-05-05,0748,N,nominal,2.0NRT,279.47,2.11,N
24.43049,-106.60101,303.04,0.62,0.71,2025-05-05,0754,N,nominal,2.0NRT,289.93,1.97,N
46.11153,-97.02963,296.44,0.56,0.52,2025-05-05,0748,N,nominal,2.0NRT,280.53,0.88,N
24.34949,-106.39116,312.98,0.6,0.71,2025-05-05,0754,N,nominal,2.0NRT,288.7,1.4,N
42.31135,-82.04745,302.32,0.52,0.42,2025-05-05,0748,N,nominal,2.0NRT,280.9,1.1,N
24.34282,-106.39048,310.5,0.6,0.71,2025-05-05,0754,N,nominal,2.0NRT,286.98,1.4,N
24.34447,-106.39258,323.18,0.6,0.71,2025-05-05,0754,N,nominal,2.0NRT,288.71,4.31,N
40.89409,-77.70973,307.44,0.59,0.53,2025-05-05,0748,N,nominal,2.0NRT,284.49,2.4,N
24.27016,-106.18423,301.65,0.58,0.7,2025-05-05,0754,N,nominal,2.0NRT,288.12,1.5,N
40.89155,-77.70995,310.82,0.59,0.53,2025-05-05,0748,N,nominal,2.0NRT,284.25,2.84,N
24.21629,-106.46043,314.42,0.6,0.71,2025-05-05,0754,N,nominal,2.0NRT,289.43,2.43,N
40.63964,-78.14964,300.71,0.57,0.52,2025-05-05,0750,N,nominal,2.0NRT,284.16,1.43,N
24.21212,-106.46014,321.48,0.6,0.71,2025-05-05,0754,N,nominal,2.0NRT,290.28,3.05,N
40.63972,-78.14944,301.39,0.57,0.52,2025-05-05,0750,N,nominal,2.0NRT,284.38,0.77,N
24.21252,-106.46573,307.32,0.6,0.71,2025-05-05,0754,N,nominal,2.0NRT,289.5,3.05,N
24.19815,-106.45059,303.27,0.6,0.71,2025-05-05,0754,N,nominal,2.0NRT,287.79,1.79,N
41.45272,-81.67628,314.95,0.56,0.43,2025-05-05,0750,N,nominal,2.0NRT,283.91,2.61,N
24.19763,-106.44318,311.33,0.6,0.71,2025-05-05,0754,N,nominal,2.0NRT,287.43,1.79,N
40.66812,-80.34444,300.68,0.45,0.47,2025-05-05,0750,N,nominal,2.0NRT,284.1,0.68,N
23.93797,-106.77119,304.14,0.63,0.72,2025-05-05,0754,N,nominal,2.0NRT,288.08,1.43,N
40.75616,-81.43264,304.52,0.4,0.44,2025-05-05,0750,N,nominal,2.0NRT,280.53,0.74,N
23.94141,-106.7672,308.62,0.62,0.72,2025-05-05,0754,N,nominal,2.0NRT,288.55,1.39,N
40.75653,-81.43439,297.03,0.4,0.44,2025-05-05,0750,N,nominal,2.0NRT,280.42,1.13,N
23.76555,-105.52003,306.52,0.52,0.67,2025-05-05,0754,N,nominal,2.0NRT,277.34,1.04,N
40.75358,-81.44051,309.82,0.4,0.44,2025-05-05,0750,N,nominal,2.0NRT,279.94,1.18,N
23.76171,-105.51991,299.75,0.52,0.67,2025-05-05,0754,N,nominal,2.0NRT,277.31,0.86,N
42.39028,-91.20123,301.66,0.44,0.38,2025-05-05,0750,N,nominal,2.0NRT,270.36,0.96,N
23.65708,-106.09422,300.59,0.56,0.69,2025-05-05,0754,N,nominal,2.0NRT,290.07,1.67,N
20.94366,-89.6657,312.61,0.51,0.41,2025-05-05,0756,N,nominal,2.0NRT,294.08,1.33,N
42.38744,-91.20731,305.78,0.44,0.38,2025-05-05,0750,N,nominal,2.0NRT,274.03,1.5,N
20.92847,-89.68906,306.13,0.51,0.41,2025-05-05,0756,N,nominal,2.0NRT,293.72,0.91,N
42.38677,-91.20203,304.03,0.44,0.38,2025-05-05,0750,N,nominal,2.0NRT,271.99,0.96,N
40.32779,-79.90214,297.54,0.48,0.48,2025-05-05,0750,N,nominal,2.0NRT,282.68,0.64,N
20.92805,-89.68605,306.98,0.51,0.41,2025-05-05,0756,N,nominal,2.0NRT,293.7,0.87,N
22.47374,-100.37907,304.49,0.48,0.48,2025-05-05,0756,N,nominal,2.0NRT,289.97,1.06,N
40.31118,-80.60913,311.43,0.44,0.46,2025-05-05,0750,N,nominal,2.0NRT,283.24,1.83,N
22.86207,-104.5659,307.45,0.45,0.63,2025-05-05,0756,N,nominal,2.0NRT,279.93,1.14,N
42.33701,-96.37928,301.54,0.48,0.48,2025-05-05,0750,N,nominal,2.0NRT,284.37,1.71,N
22.85827,-104.59046,299.35,0.45,0.63,2025-05-05,0756,N,nominal,2.0NRT,280.59,1.08,N
42.33487,-96.38175,296.17,0.48,0.48,2025-05-05,0750,N,nominal,2.0NRT,282.09,1.02,N
22.85797,-104.58688,296.11,0.45,0.63,2025-05-05,0756,N,nominal,2.0NRT,280.86,1.08,N
22.85768,-104.58356,318.62,0.45,0.63,2025-05-05,0756,N,nominal,2.0NRT,281.72,2.64,N
39.63189,-80.25666,317.14,0.48,0.48,2025-05-05,0750,N,nominal,2.0NRT,281.03,2.36,N
22.85288,-104.58366,317.94,0.45,0.63,2025-05-05,0756,N,nominal,2.0NRT,281.25,1.95,N
22.7739,-104.97865,331.58,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,289.23,7.07,N
39.6276,-80.25832,324.66,0.48,0.48,2025-05-05,0750,N,nominal,2.0NRT,281.09,3.08,N
22.77355,-104.97439,351.88,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,292.16,7.07,N
39.98212,-82.47643,297.8,0.55,0.43,2025-05-05,0750,N,nominal,2.0NRT,280.2,0.82,N
22.77319,-104.9701,300.72,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,288.38,3.56,N
22.77252,-104.96191,302.56,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,289.23,1.6,N
39.98301,-82.47607,295.4,0.55,0.43,2025-05-05,0750,N,nominal,2.0NRT,280.3,0.56,N
22.76744,-104.9734,300.13,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,287.16,1.9,N
22.76711,-104.96935,306.54,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,287.83,2.49,N
39.07997,-79.68977,297.3,0.52,0.5,2025-05-05,0750,N,nominal,2.0NRT,280.68,0.97,N
22.76098,-104.96803,326.21,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,289.76,2.49,N
48.25579,-79.02302,309.75,0.52,0.42,2025-05-05,0746,N,nominal,2.0NRT,273.51,0.92,N
22.76163,-104.9759,300.17,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,286.71,1.9,N
41.50449,-95.17585,304.7,0.41,0.45,2025-05-05,0750,N,nominal,2.0NRT,278.74,1.1,N
48.2521,-79.0248,300.27,0.52,0.42,2025-05-05,0746,N,nominal,2.0NRT,272.52,0.92,N
22.76129,-104.97175,311.03,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,287.77,1.9,N
22.77695,-104.97572,350.48,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,291.52,7.5,N
38.7799,-79.39236,295.06,0.55,0.51,2025-05-05,0750,N,nominal,2.0NRT,280.35,0.75,N
48.25359,-79.02354,318.38,0.52,0.42,2025-05-05,0746,N,nominal,2.0NRT,273.77,2.64,N
22.77091,-104.97561,320.53,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,289.38,2.88,N
41.00605,-96.15222,297.09,0.45,0.47,2025-05-05,0750,N,nominal,2.0NRT,282.69,0.75,N
22.77053,-104.97137,328.08,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,289.05,2.88,N
41.26767,-105.6069,295.27,0.71,0.75,2025-05-05,0750,N,nominal,2.0NRT,274.48,1.03,N
22.76437,-104.96982,321.47,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,288.86,2.88,N
38.59917,-82.82539,305.91,0.57,0.43,2025-05-05,0750,N,nominal,2.0NRT,284.7,1.79,N
45.83702,-73.2508,320.32,0.35,0.57,2025-05-05,0748,N,nominal,2.0NRT,264.68,2.32,N
22.76512,-104.97832,300.47,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,286.3,3.31,N
38.59664,-82.8331,302.73,0.57,0.43,2025-05-05,0750,N,nominal,2.0NRT,283.08,1.79,N
22.76473,-104.97388,298.83,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,286.77,2.88,N
48.94905,-97.98429,300.51,0.33,0.55,2025-05-05,0748,N,nominal,2.0NRT,287.01,0.69,N
39.55374,-94.53737,295.62,0.55,0.42,2025-05-05,0750,N,nominal,2.0NRT,280.15,0.5,N
22.76405,-104.96627,314.83,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,288.9,3.75,N
36.83826,-82.26442,303.9,0.44,0.46,2025-05-05,0750,N,nominal,2.0NRT,279,1.42,N
22.75856,-104.97224,298.04,0.47,0.64,2025-05-05,0756,N,nominal,2.0NRT,286.39,1.21,N
48.8791,-99.74034,305.81,0.4,0.6,2025-05-05,0748,N,nominal,2.0NRT,284.62,1.48,N
22.68327,-104.79493,300.4,0.46,0.63,2025-05-05,0756,N,nominal,2.0NRT,284.28,0.66,N
35.71164,-78.83672,302.96,0.35,0.57,2025-05-05,0750,N,nominal,2.0NRT,285.85,0.41,N
22.67739,-104.79575,303.69,0.46,0.63,2025-05-05,0756,N,nominal,2.0NRT,286.15,0.66,N
48.85848,-99.80338,295.34,0.4,0.6,2025-05-05,0748,N,nominal,2.0NRT,284.58,0.53,N
22.08804,-100.90231,303.93,0.51,0.49,2025-05-05,0756,N,nominal,2.0NRT,289.03,0.78,N
35.50452,-80.32942,302.22,0.59,0.53,2025-05-05,0750,N,nominal,2.0NRT,284.1,0.97,N
48.84834,-99.84346,299.36,0.4,0.6,2025-05-05,0748,N,nominal,2.0NRT,284.2,0.79,N
22.4722,-105.29197,309.57,0.49,0.65,2025-05-05,0756,N,nominal,2.0NRT,290.42,1.8,N
35.50647,-80.3285,295.6,0.59,0.53,2025-05-05,0750,N,nominal,2.0NRT,283.13,1.11,N
22.46616,-105.29311,301.2,0.49,0.65,2025-05-05,0756,N,nominal,2.0NRT,290.21,0.88,N
48.84273,-99.84406,303.47,0.4,0.6,2025-05-05,0748,N,nominal,2.0NRT,283.68,0.79,N
22.03597,-100.84909,301.81,0.5,0.49,2025-05-05,0756,N,nominal,2.0NRT,287.04,1.42,N
34.70677,-77.5669,308.52,0.43,0.62,2025-05-05,0750,N,nominal,2.0NRT,286.51,0.73,N
22.0354,-100.84688,302.47,0.5,0.49,2025-05-05,0756,N,nominal,2.0NRT,287.28,0.92,N
48.84534,-99.84418,317.42,0.4,0.6,2025-05-05,0748,N,nominal,2.0NRT,284.52,1.65,N
34.70126,-77.56912,304.76,0.43,0.62,2025-05-05,0750,N,nominal,2.0NRT,286.42,0.73,N
22.47207,-105.29543,303.73,0.49,0.65,2025-05-05,0756,N,nominal,2.0NRT,290.36,1.34,N
34.70621,-77.57139,306.3,0.43,0.62,2025-05-05,0750,N,nominal,2.0NRT,286.59,1.99,N
46.57777,-80.78999,327.68,0.49,0.4,2025-05-05,0748,N,nominal,2.0NRT,272.8,4.05,N
22.47163,-105.29046,303.41,0.49,0.65,2025-05-05,0756,N,nominal,2.0NRT,290.42,1.34,N
34.70498,-77.56675,309.33,0.43,0.62,2025-05-05,0750,N,nominal,2.0NRT,286.34,1.6,N
21.98945,-102.24596,308.37,0.62,0.54,2025-05-05,0756,N,nominal,2.0NRT,284.52,1.56,N
37.34893,-92.09753,335.51,0.42,0.38,2025-05-05,0750,N,nominal,2.0NRT,278.35,2.51,N
46.57676,-80.80402,299.42,0.49,0.4,2025-05-05,0748,N,nominal,2.0NRT,272.84,0.87,N
21.98446,-102.24646,303.25,0.62,0.54,2025-05-05,0756,N,nominal,2.0NRT,284.92,1.56,N
37.34957,-92.10227,299.16,0.42,0.38,2025-05-05,0750,N,nominal,2.0NRT,277.42,2.51,N
21.98383,-102.24018,296.54,0.62,0.54,2025-05-05,0756,N,nominal,2.0NRT,285.52,1.65,N
46.47358,-81.0489,297.78,0.48,0.4,2025-05-05,0748,N,nominal,2.0NRT,272.49,0.87,N
37.79422,-96.87441,302.59,0.45,0.47,2025-05-05,0750,N,nominal,2.0NRT,287.27,1.83,N
21.98938,-102.2462,306.75,0.62,0.54,2025-05-05,0756,N,nominal,2.0NRT,284.61,2.19,N
37.38611,-93.35953,322.88,0.46,0.39,2025-05-05,0750,N,nominal,2.0NRT,280.43,2.87,N
48.60104,-99.961,328.12,0.4,0.6,2025-05-05,0748,N,nominal,2.0NRT,284.9,3.29,N
21.98439,-102.24669,296.21,0.62,0.54,2025-05-05,0756,N,nominal,2.0NRT,284.7,1.16,N
37.38676,-93.36477,315.77,0.46,0.39,2025-05-05,0750,N,nominal,2.0NRT,280.06,2.87,N
21.98371,-102.24043,300.46,0.62,0.54,2025-05-05,0756,N,nominal,2.0NRT,285.5,1.16,N
37.0484,-95.60639,295.3,0.38,0.43,2025-05-05,0750,N,nominal,2.0NRT,285.18,1.03,N
48.60088,-99.95532,302.18,0.4,0.6,2025-05-05,0748,N,nominal,2.0NRT,283.33,1.8,N
19.76451,-88.83018,309.08,0.39,0.44,2025-05-05,0756,N,nominal,2.0NRT,288.08,1.52,N
34.15102,-79.55989,297.25,0.35,0.57,2025-05-05,0750,N,nominal,2.0NRT,286.63,0.73,N
19.91366,-89.70592,332.05,0.53,0.42,2025-05-05,0756,N,nominal,2.0NRT,294.48,4.42,N
48.59541,-99.96143,304.51,0.4,0.6,2025-05-05,0748,N,nominal,2.0NRT,283.04,1.26,N
36.88271,-94.68024,299.54,0.52,0.41,2025-05-05,0750,N,nominal,2.0NRT,279.59,1.11,N
19.65992,-88.61124,302.35,0.41,0.45,2025-05-05,0756,N,nominal,2.0NRT,284.41,0.77,N
35.9504,-89.71574,299.6,0.38,0.36,2025-05-05,0750,N,nominal,2.0NRT,283.13,0.48,N
47.98446,-94.73312,326.28,0.46,0.47,2025-05-05,0748,N,nominal,2.0NRT,281.8,2.08,N
19.65583,-88.61209,303.8,0.41,0.45,2025-05-05,0756,N,nominal,2.0NRT,285.95,1.25,N
35.94711,-89.71653,299.2,0.38,0.36,2025-05-05,0750,N,nominal,2.0NRT,282.53,1.09,N
19.74774,-89.56924,306.58,0.54,0.42,2025-05-05,0756,N,nominal,2.0NRT,289.38,1.12,N
47.98493,-94.73936,303.71,0.46,0.47,2025-05-05,0748,N,nominal,2.0NRT,282.63,4.04,N
35.93656,-89.71467,341.69,0.38,0.36,2025-05-05,0750,N,nominal,2.0NRT,283.06,8.15,N
19.741,-89.57604,302.57,0.54,0.42,2025-05-05,0756,N,nominal,2.0NRT,288.88,0.62,N
36.14274,-91.15662,298.17,0.39,0.36,2025-05-05,0750,N,nominal,2.0NRT,281.2,0.53,N
19.55594,-89.40273,307.64,0.55,0.43,2025-05-05,0756,N,nominal,2.0NRT,290.85,1.27,N
47.98008,-94.73387,324.63,0.46,0.47,2025-05-05,0748,N,nominal,2.0NRT,281.17,2.08,N
35.8926,-89.78223,297.84,0.38,0.36,2025-05-05,0750,N,nominal,2.0NRT,275.16,0.82,N
19.55204,-89.40354,317.19,0.55,0.43,2025-05-05,0756,N,nominal,2.0NRT,291.24,1.83,N
46.53034,-84.35413,305.22,0.4,0.37,2025-05-05,0748,N,nominal,2.0NRT,279.43,0.89,N
19.55096,-89.44186,315.72,0.55,0.43,2025-05-05,0756,N,nominal,2.0NRT,290.96,1.64,N
35.72795,-88.81283,307.28,0.39,0.36,2025-05-05,0750,N,nominal,2.0NRT,271.34,0.93,N
46.52988,-84.35663,309.27,0.4,0.37,2025-05-05,0748,N,nominal,2.0NRT,279.65,1.3,N
19.515,-89.4004,325.72,0.55,0.43,2025-05-05,0756,N,nominal,2.0NRT,293.19,3.78,N
36.20956,-92.88055,303.01,0.43,0.38,2025-05-05,0750,N,nominal,2.0NRT,280.05,0.63,N
19.51489,-89.48711,309.02,0.55,0.43,2025-05-05,0756,N,nominal,2.0NRT,291.04,1.37,N
46.52505,-84.36921,308.19,0.4,0.37,2025-05-05,0748,N,nominal,2.0NRT,282.04,0.85,N
36.66469,-97.07099,295.41,0.45,0.47,2025-05-05,0750,N,nominal,2.0NRT,284.88,0.92,N
46.52263,-84.37549,330.85,0.4,0.37,2025-05-05,0748,N,nominal,2.0NRT,285.89,3.34,N
19.38879,-88.83672,308.49,0.4,0.44,2025-05-05,0756,N,nominal,2.0NRT,289.52,1.07,N
34.34515,-82.77557,302.59,0.46,0.47,2025-05-05,0750,N,nominal,2.0NRT,281.59,0.7,N
19.30904,-88.76518,317.39,0.4,0.45,2025-05-05,0756,N,nominal,2.0NRT,292.01,2.23,N
46.52175,-84.37041,299.82,0.4,0.37,2025-05-05,0748,N,nominal,2.0NRT,276.99,0.85,N
19.30498,-88.76605,319.16,0.4,0.45,2025-05-05,0756,N,nominal,2.0NRT,290.58,2.23,N
35.64854,-89.93171,328.92,0.38,0.36,2025-05-05,0750,N,nominal,2.0NRT,284.68,2.1,N
46.52021,-84.38176,298.36,0.4,0.37,2025-05-05,0748,N,nominal,2.0NRT,278.41,0.85,N
19.56779,-90.24119,309.68,0.5,0.41,2025-05-05,0756,N,nominal,2.0NRT,289.24,1.71,N
35.76732,-90.72368,295.93,0.39,0.36,2025-05-05,0750,N,nominal,2.0NRT,280.51,0.44,N
19.36143,-89.22363,304.07,0.57,0.43,2025-05-05,0756,N,nominal,2.0NRT,282.41,0.98,N
46.51933,-84.37669,301.98,0.4,0.37,2025-05-05,0748,N,nominal,2.0NRT,279.84,0.85,N
19.22368,-88.49445,303.36,0.42,0.45,2025-05-05,0756,N,nominal,2.0NRT,291.8,0.39,N
35.64262,-89.93747,317.39,0.38,0.36,2025-05-05,0750,N,nominal,2.0NRT,283.54,1.47,N
46.51757,-84.36655,300.65,0.4,0.37,2025-05-05,0748,N,nominal,2.0NRT,280.66,0.95,N
19.35748,-89.22445,306.45,0.57,0.43,2025-05-05,0756,N,nominal,2.0NRT,282.58,0.98,N
36.52066,-97.83913,301.35,0.5,0.49,2025-05-05,0750,N,nominal,2.0NRT,280.69,1.82,N
21.11892,-102.04134,320.74,0.59,0.53,2025-05-05,0756,N,nominal,2.0NRT,287.86,3.9,N
46.51538,-84.39433,344.03,0.4,0.37,2025-05-05,0748,N,nominal,2.0NRT,281.38,2.62,N
19.25633,-89.41953,305.65,0.56,0.43,2025-05-05,0756,N,nominal,2.0NRT,288.41,2.08,N
36.51957,-97.84033,307.69,0.49,0.49,2025-05-05,0750,N,nominal,2.0NRT,280.89,1.51,N
20.95774,-100.77982,306.8,0.48,0.48,2025-05-05,0756,N,nominal,2.0NRT,287.56,1.23,N
46.51208,-84.39553,304.03,0.4,0.37,2025-05-05,0748,N,nominal,2.0NRT,277.9,2.62,N
19.25295,-89.41616,305.35,0.56,0.43,2025-05-05,0756,N,nominal,2.0NRT,287.72,1.01,N
35.79481,-91.74532,310.54,0.4,0.37,2025-05-05,0750,N,nominal,2.0NRT,281.8,1.67,N
48.04989,-99.54265,301.31,0.38,0.59,2025-05-05,0748,N,nominal,2.0NRT,282.45,0.56,N
21.1211,-102.04165,324.77,0.59,0.52,2025-05-05,0756,N,nominal,2.0NRT,288.52,4.16,N
36.19542,-95.8139,316.44,0.38,0.44,2025-05-05,0752,N,nominal,2.0NRT,286.74,1.81,N
20.87168,-100.41663,296.09,0.46,0.47,2025-05-05,0756,N,nominal,2.0NRT,284.44,0.34,N
48.03858,-102.58931,295.06,0.53,0.67,2025-05-05,0748,N,nominal,2.0NRT,282.7,0.61,N
35.66557,-92.29023,297.78,0.41,0.37,2025-05-05,0752,N,nominal,2.0NRT,281.04,0.5,N
20.86734,-100.41727,304.57,0.46,0.47,2025-05-05,0756,N,nominal,2.0NRT,285.21,0.57,N
18.8982,-88.07221,317.1,0.45,0.47,2025-05-05,0756,N,nominal,2.0NRT,292.57,1.92,N
33.01341,-79.88509,320.98,0.36,0.57,2025-05-05,0752,N,nominal,2.0NRT,288.13,2.11,N
19.23642,-89.9381,307.22,0.52,0.42,2025-05-05,0756,N,nominal,2.0NRT,288.44,1.48,N
33.00735,-79.88315,300.29,0.36,0.57,2025-05-05,0752,N,nominal,2.0NRT,288.24,1.14,N
19.59057,-92.20364,328.29,0.41,0.37,2025-05-05,0756,N,nominal,2.0NRT,294.05,2.66,N
33.00642,-79.87939,312.87,0.36,0.57,2025-05-05,0752,N,nominal,2.0NRT,288.54,1.14,N
19.60231,-92.29421,330.5,0.41,0.37,2025-05-05,0756,N,nominal,2.0NRT,293.57,6.42,N
35.04666,-90.16282,328.05,0.38,0.36,2025-05-05,0752,N,nominal,2.0NRT,283.92,3.09,N
19.60165,-92.29032,325.92,0.41,0.37,2025-05-05,0756,N,nominal,2.0NRT,292.35,3.37,N
35.04337,-90.16358,320.4,0.38,0.36,2025-05-05,0752,N,nominal,2.0NRT,281.54,3.09,N
18.95383,-88.68054,311.48,0.41,0.45,2025-05-05,0756,N,nominal,2.0NRT,292.35,1.77,N
35.2306,-92.31996,310.34,0.41,0.37,2025-05-05,0752,N,nominal,2.0NRT,281.51,1.61,N
19.56786,-92.23623,318.88,0.41,0.37,2025-05-05,0756,N,nominal,2.0NRT,294.4,1.81,N
33.33614,-82.76425,299.64,0.49,0.48,2025-05-05,0752,N,nominal,2.0NRT,280.74,0.85,N
19.52432,-92.18777,331.93,0.41,0.37,2025-05-05,0756,N,nominal,2.0NRT,295.09,3.86,N
33.30459,-82.69855,296.08,0.49,0.49,2025-05-05,0752,N,nominal,2.0NRT,282.44,0.73,N
19.52499,-92.1917,307.19,0.41,0.37,2025-05-05,0756,N,nominal,2.0NRT,293.95,3.86,N
35.20967,-93.83792,309.94,0.46,0.39,2025-05-05,0752,N,nominal,2.0NRT,282.97,1.5,N
19.51894,-92.1563,307.39,0.42,0.37,2025-05-05,0756,N,nominal,2.0NRT,294.15,0.71,N
34.83935,-92.28748,301.21,0.41,0.37,2025-05-05,0752,N,nominal,2.0NRT,283.66,0.4,N
19.5209,-92.18841,331.17,0.41,0.37,2025-05-05,0756,N,nominal,2.0NRT,294.13,6.48,N
34.64459,-92.31487,296.9,0.41,0.37,2025-05-05,0752,N,nominal,2.0NRT,281.98,0.63,N
19.1659,-90.21109,311.64,0.51,0.41,2025-05-05,0756,N,nominal,2.0NRT,290.88,2.03,N
33.58621,-86.78206,297.03,0.46,0.39,2025-05-05,0752,N,nominal,2.0NRT,281.39,0.82,N
19.16658,-90.21297,305.12,0.51,0.41,2025-05-05,0756,N,nominal,2.0NRT,290.16,1.42,N
19.16282,-90.21372,304.76,0.51,0.41,2025-05-05,0756,N,nominal,2.0NRT,290.14,1.57,N
34.2093,-91.953,296.44,0.4,0.37,2025-05-05,0752,N,nominal,2.0NRT,283.53,0.42,N
21.05905,-103.78299,321.53,0.38,0.59,2025-05-05,0756,N,nominal,2.0NRT,290.08,0.98,N
33.22255,-86.81409,306.93,0.47,0.39,2025-05-05,0752,N,nominal,2.0NRT,283.43,1.03,N
21.05864,-103.77894,301.22,0.38,0.59,2025-05-05,0756,N,nominal,2.0NRT,288.87,0.98,N
33.2179,-86.78949,310.39,0.47,0.39,2025-05-05,0752,N,nominal,2.0NRT,284.21,1.62,N
21.05348,-103.78238,298.01,0.38,0.59,2025-05-05,0756,N,nominal,2.0NRT,287.2,0.62,N
21.05306,-103.77818,305.98,0.38,0.59,2025-05-05,0756,N,nominal,2.0NRT,288.03,0.62,N
33.18168,-86.75756,305.16,0.47,0.4,2025-05-05,0752,N,nominal,2.0NRT,283.04,1.07,N
20.87775,-102.21227,301.06,0.6,0.53,2025-05-05,0756,N,nominal,2.0NRT,287.45,1.04,N
20.70683,-100.75437,296.14,0.48,0.48,2025-05-05,0756,N,nominal,2.0NRT,285.65,0.53,N
33.17809,-86.75851,302.98,0.47,0.4,2025-05-05,0752,N,nominal,2.0NRT,282.41,0.95,N
19.44293,-92.03472,313.26,0.42,0.38,2025-05-05,0756,N,nominal,2.0NRT,294.8,0.9,N
19.44827,-92.08699,340.38,0.42,0.38,2025-05-05,0756,N,nominal,2.0NRT,295.65,11.76,N
33.4497,-88.56893,295.51,0.41,0.37,2025-05-05,0752,N,nominal,2.0NRT,284.58,0.42,N
19.43949,-92.03537,322.08,0.42,0.38,2025-05-05,0756,N,nominal,2.0NRT,294.89,0.9,N
33.44784,-88.57843,296.54,0.41,0.37,2025-05-05,0752,N,nominal,2.0NRT,283.74,0.92,N
19.43604,-92.03603,330.91,0.42,0.38,2025-05-05,0756,N,nominal,2.0NRT,295.04,2.56,N
20.76581,-101.38239,313,0.53,0.5,2025-05-05,0756,N,nominal,2.0NRT,285.07,1.64,N
33.44633,-88.56977,295.74,0.41,0.37,2025-05-05,0752,N,nominal,2.0NRT,283.79,0.42,N
20.65389,-100.42148,307.27,0.46,0.47,2025-05-05,0756,N,nominal,2.0NRT,288.52,0.86,N
20.99403,-103.57087,300.19,0.37,0.58,2025-05-05,0756,N,nominal,2.0NRT,287.05,1.28,N
33.43959,-88.57143,333.59,0.41,0.37,2025-05-05,0752,N,nominal,2.0NRT,284.52,4.67,N
20.99375,-103.568,319.78,0.37,0.58,2025-05-05,0756,N,nominal,2.0NRT,289.19,1.28,N
20.99201,-103.55063,307.22,0.36,0.58,2025-05-05,0756,N,nominal,2.0NRT,292.15,1.29,N
33.10342,-86.80106,305.43,0.47,0.4,2025-05-05,0752,N,nominal,2.0NRT,284.4,1.7,N
20.98269,-103.56592,300.47,0.37,0.58,2025-05-05,0756,N,nominal,2.0NRT,287.92,0.87,N
19.1958,-90.80571,308.27,0.47,0.4,2025-05-05,0756,N,nominal,2.0NRT,292.88,0.9,N
33.09266,-86.80394,318.21,0.47,0.4,2025-05-05,0752,N,nominal,2.0NRT,284.85,2.37,N
19.39817,-92.04319,334.66,0.42,0.38,2025-05-05,0756,N,nominal,2.0NRT,295.44,5.99,N
19.39472,-92.04384,340.24,0.42,0.38,2025-05-05,0756,N,nominal,2.0NRT,295.49,7.16,N
33.7569,-93.002,303.16,0.42,0.38,2025-05-05,0752,N,nominal,2.0NRT,281.53,0.62,N
19.36858,-92.0073,331.98,0.42,0.38,2025-05-05,0756,N,nominal,2.0NRT,294.66,3.99,N
33.38622,-91.22491,295.49,0.39,0.36,2025-05-05,0752,N,nominal,2.0NRT,284.71,0.21,N
20.57942,-101.1723,341.14,0.51,0.49,2025-05-05,0756,N,nominal,2.0NRT,294.1,3.42,N
20.57888,-101.1674,299.25,0.51,0.49,2025-05-05,0756,N,nominal,2.0NRT,288.27,3.42,N
32.17903,-85.02749,302.72,0.39,0.44,2025-05-05,0752,N,nominal,2.0NRT,287.4,0.78,N
20.57487,-101.17292,317.84,0.51,0.49,2025-05-05,0756,N,nominal,2.0NRT,288.27,3.42,N
33.35027,-93.80542,296.17,0.44,0.38,2025-05-05,0752,N,nominal,2.0NRT,283.73,0.43,N
18.64387,-88.5583,309.25,0.43,0.46,2025-05-05,0756,N,nominal,2.0NRT,292.86,2.54,N
18.64309,-88.55424,314.85,0.43,0.46,2025-05-05,0756,N,nominal,2.0NRT,292.95,1.49,N
32.57002,-89.28178,304.16,0.4,0.37,2025-05-05,0752,N,nominal,2.0NRT,281.39,0.78,N
18.64231,-88.55022,310.12,0.43,0.46,2025-05-05,0756,N,nominal,2.0NRT,292.63,1.49,N
31.97177,-87.48153,297.06,0.45,0.39,2025-05-05,0752,N,nominal,2.0NRT,286.5,1.19,N
19.33599,-92.39906,321.45,0.41,0.37,2025-05-05,0756,N,nominal,2.0NRT,292.92,1.07,N
